ID,Âge,Emploi,Revenu,Genre,Logis,Degré de satisfaction
931,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,7
932,De 18 à 24 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Locataire,8
933,De 25 à 34 ans,temps partiel,De 40 000 $ à 59 999 $,Féminin,Propriétaire,7
934,De 55 à 64 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,8
936,De 55 à 64 ans,temps partiel,De 20 000 $ à 39 999 $,Masculin,Locataire,4
937,De 18 à 24 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
938,De 35 à 44 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,7
940,De 18 à 24 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,8
941,De 18 à 24 ans,temps partiel,De 40 000 $ à 59 999 $,Féminin,Locataire,9
942,De 25 à 34 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Locataire,10
944,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,9
945,De 65 à 74 ans,Retraité,19 999 $ et moins,Féminin,Locataire,4
946,De 55 à 64 ans,Au foyer,19 999 $ et moins,Féminin,Locataire,8
947,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
948,De 25 à 34 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,6
949,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
950,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,4
951,De 35 à 44 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,7
952,De 18 à 24 ans,Étudiant,De 140 000 $ à 159 999 $,Féminin,Propriétaire,6
953,De 65 à 74 ans,Retraité,19 999 $ et moins,Féminin,Locataire,8
954,75 ans ou plus,Retraité,Abstention,Féminin,Locataire,6
955,De 55 à 64 ans,Retraité,19 999 $ et moins,Masculin,Locataire,8
956,De 55 à 64 ans,En recherche d’emploi,De 60 000 $ à 79 999 $,Masculin,Propriétaire,7
957,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,9
958,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,9
962,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,4
964,De 25 à 34 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,10
965,De 25 à 34 ans,Au foyer,Abstention,Féminin,Propriétaire,7
966,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,6
967,75 ans ou plus,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,10
968,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,
970,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Locataire,8
971,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,8
973,De 55 à 64 ans,Travailleur autonome,De 20 000 $ à 39 999 $,Masculin,Locataire,8
975,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Propriétaire,4
977,De 45 à 54 ans,Travailleur autonome,De 20 000 $ à 39 999 $,Masculin,Locataire,7
978,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,
979,De 25 à 34 ans,Étudiant,De 80 000 $ à 99 999 $,Féminin,Locataire,7
981,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,9
982,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Masculin,Propriétaire,7
983,De 45 à 54 ans,Temps plein,160 000 $ et plus,Masculin,Locataire,5
984,De 65 à 74 ans,Retraité,De 120 000 $ à 139 999 $,Masculin,Propriétaire,7
985,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
986,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,2
987,De 55 à 64 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,7
988,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,9
989,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,9
990,De 25 à 34 ans,Temps plein,Abstention,Féminin,Locataire,8
993,De 45 à 54 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
994,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Locataire,8
995,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,10
996,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,4
998,De 55 à 64 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,7
1000,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,8
1001,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,8
1004,75 ans ou plus,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,6
1005,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,6
1006,De 35 à 44 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Propriétaire,7
1007,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,7
1009,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,9
1011,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1012,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,6
1013,De 45 à 54 ans,temps partiel,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1015,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1016,De 25 à 34 ans,En recherche d’emploi,De 20 000 $ à 39 999 $,Féminin,Locataire,8
1017,De 45 à 54 ans,Travailleur autonome,De 100 000 $ à 119 999 $,Masculin,Propriétaire,9
1018,De 45 à 54 ans,temps partiel,Abstention,Féminin,Locataire,6
1019,De 55 à 64 ans,Retraité,De 140 000 $ à 159 999 $,Féminin,Propriétaire,8
1020,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,7
1022,De 35 à 44 ans,Abstention,Abstention,Féminin,Locataire,7
1023,De 65 à 74 ans,Retraité,Abstention,Masculin,Propriétaire,6
1024,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,9
1025,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,8
1026,De 65 à 74 ans,Retraité,Abstention,Féminin,Locataire,7
1028,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Locataire,6
1029,De 45 à 54 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1031,De 35 à 44 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,8
1032,De 25 à 34 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,9
1033,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1035,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,8
1036,De 25 à 34 ans,En recherche d’emploi,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1039,De 45 à 54 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,5
1040,De 45 à 54 ans,Temps plein,Abstention,Féminin,Propriétaire,8
1043,De 65 à 74 ans,Retraité,De 120 000 $ à 139 999 $,Masculin,Propriétaire,8
1044,De 65 à 74 ans,Retraité,Abstention,Masculin,Propriétaire,8
1046,De 55 à 64 ans,temps partiel,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1048,De 35 à 44 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Propriétaire,8
1050,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,8
1051,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1052,De 45 à 54 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Propriétaire,6
1053,De 25 à 34 ans,Au foyer,De 20 000 $ à 39 999 $,Féminin,Locataire,8
1054,75 ans ou plus,Retraité,19 999 $ et moins,Féminin,Locataire,8
1055,75 ans ou plus,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,5
1056,De 55 à 64 ans,Au foyer,Abstention,Féminin,Propriétaire,8
1057,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Locataire,8
1058,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1059,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,7
1061,De 55 à 64 ans,Au foyer,19 999 $ et moins,Féminin,Propriétaire,8
1062,De 25 à 34 ans,Étudiant,19 999 $ et moins,Masculin,Locataire,0
1063,75 ans ou plus,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,9
1090,De 18 à 24 ans,Étudiant,19 999 $ et moins,Féminin,Propriétaire,7
1156,De 25 à 34 ans,Temps plein,Abstention,Féminin,Locataire,
1157,De 35 à 44 ans,Abstention,De 20 000 $ à 39 999 $,Masculin,Locataire,10
1190,De 35 à 44 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,7
1191,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,8
1192,De 55 à 64 ans,Retraité,De 120 000 $ à 139 999 $,Masculin,Propriétaire,8
1193,De 55 à 64 ans,Temps plein,Abstention,Féminin,Propriétaire,8
1196,De 55 à 64 ans,temps partiel,160 000 $ et plus,Féminin,Propriétaire,8
1197,De 35 à 44 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,7
1198,De 45 à 54 ans,Temps plein,Abstention,Féminin,Locataire,9
1201,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,9
1202,De 25 à 34 ans,Abstention,De 120 000 $ à 139 999 $,Féminin,Propriétaire,9
1203,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,7
1204,De 35 à 44 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,8
1205,De 55 à 64 ans,Retraité,Abstention,Masculin,Propriétaire,7
1206,De 55 à 64 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,5
1207,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,9
1208,De 65 à 74 ans,Retraité,De 120 000 $ à 139 999 $,Masculin,Propriétaire,7
1210,De 35 à 44 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,9
1211,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,9
1212,De 35 à 44 ans,Travailleur autonome,De 60 000 $ à 79 999 $,Masculin,Propriétaire,9
1213,De 35 à 44 ans,Travailleur autonome,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1214,De 55 à 64 ans,temps partiel,Abstention,Masculin,Propriétaire,8
1215,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,9
1216,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1217,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,7
1218,De 18 à 24 ans,Étudiant,19 999 $ et moins,Féminin,Propriétaire,9
1219,De 25 à 34 ans,Travailleur autonome,160 000 $ et plus,Masculin,Propriétaire,8
1222,De 18 à 24 ans,Étudiant,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1223,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1224,De 25 à 34 ans,En recherche d’emploi,19 999 $ et moins,Féminin,Locataire,3
1225,De 18 à 24 ans,Étudiant,De 60 000 $ à 79 999 $,Féminin,Locataire,6
1226,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,8
1227,De 45 à 54 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,10
1228,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,9
1229,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1230,De 65 à 74 ans,Retraité,De 120 000 $ à 139 999 $,Féminin,Locataire,7
1231,De 55 à 64 ans,Retraité,De 120 000 $ à 139 999 $,Masculin,Propriétaire,8
1233,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Propriétaire,7
1234,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1235,De 65 à 74 ans,Travailleur autonome,De 100 000 $ à 119 999 $,Masculin,Propriétaire,10
1236,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
1237,De 65 à 74 ans,Travailleur autonome,De 20 000 $ à 39 999 $,Masculin,Propriétaire,6
1238,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,10
1239,De 25 à 34 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Locataire,6
1241,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,6
1242,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,8
1243,De 45 à 54 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
1245,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1246,De 25 à 34 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,7
1247,De 45 à 54 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,0
1248,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,6
1249,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,7
1251,75 ans ou plus,Retraité,160 000 $ et plus,Masculin,Propriétaire,8
1252,De 65 à 74 ans,temps partiel,De 40 000 $ à 59 999 $,Féminin,Locataire,6
1253,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,9
1254,75 ans ou plus,Retraité,De 140 000 $ à 159 999 $,Masculin,Propriétaire,9
1256,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Propriétaire,6
1259,De 35 à 44 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,8
1260,De 55 à 64 ans,Au foyer,Abstention,Féminin,Propriétaire,7
1261,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,8
1262,De 45 à 54 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,7
1263,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1264,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,6
1266,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Propriétaire,
1267,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,6
1268,De 45 à 54 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,2
1269,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,7
1270,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,
1272,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Propriétaire,5
1273,De 18 à 24 ans,Étudiant,De 100 000 $ à 119 999 $,Féminin,Locataire,5
1274,75 ans ou plus,Retraité,19 999 $ et moins,Féminin,Locataire,9
1275,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,6
1276,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1277,75 ans ou plus,Retraité,De 140 000 $ à 159 999 $,Masculin,Propriétaire,7
1278,De 18 à 24 ans,Étudiant,Abstention,Masculin,Propriétaire,8
1279,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
1280,De 45 à 54 ans,Travailleur autonome,160 000 $ et plus,Masculin,Propriétaire,6
1283,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,9
1284,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,8
1285,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,6
1286,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,9
1287,De 65 à 74 ans,Retraité,De 100 000 $ à 119 999 $,Féminin,Locataire,6
1288,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,9
1289,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,9
1290,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,8
1291,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,4
1292,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Locataire,9
1293,De 18 à 24 ans,Temps plein,19 999 $ et moins,Féminin,Locataire,7
1294,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,8
1295,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,8
1296,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,8
1297,De 55 à 64 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,6
1299,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,10
1300,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,8
1301,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1302,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
1303,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Masculin,Locataire,8
1304,De 65 à 74 ans,Retraité,De 100 000 $ à 119 999 $,Masculin,Propriétaire,9
1305,De 35 à 44 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,8
1306,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,6
1308,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,
1309,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Propriétaire,8
1310,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,5
1312,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,5
1313,De 65 à 74 ans,Retraité,De 100 000 $ à 119 999 $,Masculin,Propriétaire,6
1314,De 45 à 54 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1316,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,7
1317,De 55 à 64 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1318,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Propriétaire,10
1319,De 25 à 34 ans,Étudiant,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1320,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,8
1321,75 ans ou plus,Au foyer,19 999 $ et moins,Féminin,Locataire,9
1323,De 55 à 64 ans,Temps plein,Abstention,Masculin,Propriétaire,8
1324,De 18 à 24 ans,Étudiant,Abstention,Féminin,Locataire,8
1326,De 18 à 24 ans,temps partiel,De 20 000 $ à 39 999 $,Féminin,Propriétaire,8
1327,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
1328,De 18 à 24 ans,Étudiant,160 000 $ et plus,Féminin,Propriétaire,8
1331,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1333,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,7
1335,75 ans ou plus,Retraité,Abstention,Féminin,Propriétaire,
1336,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1337,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Propriétaire,10
1338,De 18 à 24 ans,Étudiant,De 140 000 $ à 159 999 $,Féminin,Locataire,
1341,75 ans ou plus,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,7
1342,De 35 à 44 ans,En recherche d’emploi,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1343,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,6
1344,75 ans ou plus,Retraité,De 20 000 $ à 39 999 $,Masculin,Propriétaire,5
1345,De 18 à 24 ans,temps partiel,De 40 000 $ à 59 999 $,Féminin,Locataire,6
1346,De 45 à 54 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1347,De 25 à 34 ans,temps partiel,De 100 000 $ à 119 999 $,Féminin,Propriétaire,7
1348,De 55 à 64 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1350,De 25 à 34 ans,En recherche d’emploi,De 40 000 $ à 59 999 $,Féminin,Propriétaire,7
1351,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1352,De 35 à 44 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,9
1354,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
1355,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1356,De 45 à 54 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,8
1357,De 45 à 54 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1358,De 35 à 44 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,8
1359,De 35 à 44 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Propriétaire,9
1360,De 35 à 44 ans,Temps plein,Abstention,Féminin,Locataire,6
1361,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Locataire,5
1362,De 18 à 24 ans,Étudiant,Abstention,Féminin,Locataire,8
1363,De 55 à 64 ans,Temps plein,Abstention,Masculin,Propriétaire,8
1365,De 18 à 24 ans,En recherche d’emploi,19 999 $ et moins,Féminin,Locataire,7
1367,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1369,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1371,De 45 à 54 ans,Temps plein,Abstention,Féminin,Propriétaire,9
1373,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,6
1387,De 18 à 24 ans,Étudiant,160 000 $ et plus,Féminin,Propriétaire,7
1420,De 25 à 34 ans,Temps plein,160 000 $ et plus,Féminin,Propriétaire,9
1421,De 55 à 64 ans,Retraité,Abstention,Féminin,Locataire,6
1422,De 35 à 44 ans,Travailleur autonome,De 40 000 $ à 59 999 $,Féminin,Locataire,10
1423,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1424,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,8
1425,De 65 à 74 ans,Retraité,Abstention,Masculin,Locataire,5
1426,De 65 à 74 ans,Retraité,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
1427,De 35 à 44 ans,Temps plein,160 000 $ et plus,Masculin,Propriétaire,9
1428,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,6
1429,De 55 à 64 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,8
1431,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,3
1432,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Masculin,Locataire,7
1434,De 18 à 24 ans,Étudiant,De 20 000 $ à 39 999 $,Féminin,Propriétaire,6
1435,De 65 à 74 ans,Au foyer,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1436,De 45 à 54 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1438,De 18 à 24 ans,Étudiant,De 140 000 $ à 159 999 $,Féminin,Locataire,9
1439,De 55 à 64 ans,temps partiel,De 20 000 $ à 39 999 $,Féminin,Locataire,10
1441,De 35 à 44 ans,Temps plein,Abstention,Masculin,Locataire,7
1442,De 25 à 34 ans,Travailleur autonome,De 60 000 $ à 79 999 $,Féminin,Locataire,8
1443,De 18 à 24 ans,temps partiel,De 120 000 $ à 139 999 $,Masculin,Locataire,9
1444,De 45 à 54 ans,temps partiel,De 20 000 $ à 39 999 $,Masculin,Locataire,10
1446,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,8
1447,De 18 à 24 ans,Étudiant,160 000 $ et plus,Féminin,Propriétaire,7
1449,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,5
1450,De 18 à 24 ans,Étudiant,De 80 000 $ à 99 999 $,Féminin,Locataire,8
1452,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,6
1453,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,9
1454,De 25 à 34 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,5
1455,De 18 à 24 ans,Étudiant,De 60 000 $ à 79 999 $,Féminin,Locataire,9
1456,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,10
1460,De 35 à 44 ans,Temps plein,Abstention,Féminin,Locataire,7
1461,De 45 à 54 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1462,De 35 à 44 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
1464,De 35 à 44 ans,Temps plein,Abstention,Masculin,Locataire,9
1486,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,6
1487,De 25 à 34 ans,Abstention,De 80 000 $ à 99 999 $,Féminin,Locataire,7
1488,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1489,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1490,De 65 à 74 ans,temps partiel,De 40 000 $ à 59 999 $,Féminin,Locataire,3
1491,75 ans ou plus,Retraité,De 20 000 $ à 39 999 $,Masculin,Locataire,8
1492,De 18 à 24 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Propriétaire,6
1493,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,7
1494,De 18 à 24 ans,Étudiant,160 000 $ et plus,Féminin,Locataire,8
1495,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1496,De 55 à 64 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,8
1497,De 18 à 24 ans,Étudiant,De 80 000 $ à 99 999 $,Féminin,Locataire,7
1498,De 55 à 64 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,9
